precision,recall,f1-score,kappa,last_precision,last_recall,last_f1-score,last_kappa,precision_pred_0_with_drift,precision_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift
0.553,0.553,0.553,0.0518894337637656,0.657,0.657,0.657,0.038946483608854,0.5554224617313167,0.5565272886210277,0.5554224617313167,0.5565272886210277,0.5554224617313167,0.5565272886210277,0.025442519728643323,0.03124394514278365
0.55,0.55,0.55,0.0668082353136354,0.634,0.634,0.634,0.0460999562144242,0.5579856465755002,0.5580601061199539,0.5579856465755002,0.5580601061199539,0.5579856465755002,0.5580601061199539,0.0381448601214624,0.045534666144202735
0.528,0.528,0.528,0.0264146895871751,0.627,0.627,0.627,0.0379655421438152,0.5599226663939175,0.554364524517411,0.5599226663939175,0.554364524517411,0.5599226663939175,0.554364524517411,0.05858608664961238,0.08606061923340994
0.506,0.506,0.506,0.0,0.597,0.597,0.597,0.0101198663784634,0.5412814632860937,0.5416565484686053,0.5412814632860937,0.5416565484686053,0.5412814632860937,0.5416565484686053,0.036142884211411104,0.08414120034715553
0.497,0.497,0.497,0.0,0.589,0.589,0.589,0.004206078461777,0.5506659083150014,0.5340423913598279,0.5506659083150014,0.5340423913598279,0.5506659083150014,0.5340423913598279,0.10360295729980158,0.09086776521623582
0.504,0.504,0.504,0.008,0.561,0.561,0.561,0.014608042953213,0.5226863817747484,0.5280251447222952,0.5226863817747484,0.5280251447222952,0.5226863817747484,0.5280251447222952,0.07298917550906904,0.08358349268870925
0.503,0.503,0.503,0.0175691062053261,0.56,0.56,0.56,0.0449938141644781,0.5231912210990914,0.5201996247571432,0.5231912210990914,0.5201996247571432,0.5231912210990914,0.5201996247571432,0.0422839325547682,0.06393264079467291
0.509,0.509,0.509,0.0363479353116658,0.553,0.553,0.553,0.0518894337637656,0.5270264056195361,0.5226633429378128,0.5270264056195361,0.5226633429378128,0.5270264056195361,0.5226633429378128,0.05935918442947881,0.06234048156636991
0.477,0.477,0.477,0.0,0.55,0.55,0.55,0.0668082353136354,0.5172381260402822,0.5139516330173598,0.5172381260402822,0.5139516330173598,0.5172381260402822,0.5139516330173598,0.06104727363928774,0.07047477785697819
0.485,0.485,0.485,0.0,0.528,0.528,0.528,0.0264146895871751,0.522808706259139,0.5105559729553099,0.522808706259139,0.5105559729553099,0.522808706259139,0.5105559729553099,0.06955600829817173,0.1001424750069401
0.498,0.498,0.498,0.0111881500157579,0.506,0.506,0.506,0.0,0.5173784409395731,0.5074340542784732,0.5173784409395731,0.5074340542784732,0.5173784409395731,0.5074340542784732,0.09971167321748077,0.1048169712435999
0.505,0.505,0.505,0.0402215052429112,0.497,0.497,0.497,0.0,0.5173952910098729,0.5268848346265261,0.5173952910098729,0.5268848346265261,0.5173952910098729,0.5268848346265261,0.028816779663801268,0.10904190592881884
0.502,0.502,0.502,0.0491537850552942,0.504,0.504,0.504,0.008,0.5175536753318078,0.5257471515819985,0.5175536753318078,0.5257471515819985,0.5175536753318078,0.5257471515819985,0.09813244618607167,0.09875250546390615
0.458,0.458,0.458,0.0,0.503,0.503,0.503,0.0175691062053261,0.49123784232970835,0.4965579920316957,0.49123784232970835,0.4965579920316957,0.49123784232970835,0.4965579920316957,0.06250444331394674,0.0462964280004021
0.433,0.433,0.433,0.0,0.509,0.509,0.509,0.0363479353116658,0.49968866628597824,0.4944215242540125,0.49968866628597824,0.4944215242540125,0.49968866628597824,0.4944215242540125,0.05055996832170837,0.07310166237306419
0.437,0.437,0.437,0.0,0.477,0.477,0.477,0.0,0.4939346445129692,0.482256882874786,0.4939346445129692,0.482256882874786,0.4939346445129692,0.482256882874786,0.040204849978322924,0.07030079933633152
0.477,0.477,0.477,0.0,0.485,0.485,0.485,0.0,0.5248319451275661,0.5130496862897943,0.5248319451275661,0.5130496862897943,0.5248319451275661,0.5130496862897943,0.10540837661827103,0.08965682919276256
